villanova
g,36,0,36,0,35,36,36,36,36,36,36,36,27,15,15,16
fg_pct,.470,37th,.440,.394,.515,.417,.453,.644,.416,.563,.714,.667,.200,.143
fg2a,1216,123rd
fg3_pct,.381,42nd,.466,.361,.342,.372,0,.302,.292,.333,.300,.429,.333
fg3a,620,142nd
ft_pct,.675,240th,.829,.639,.718,.677,.511,.707,.809,.559,.300,1.000,.536
fta,676,136th
pts_per_g,69.6,113th,16.8,10.7,10.3,8.4,6.9,6.2,5.4,4.7,2.3,1.9,1.8
orb,397,74th
drb,879,39th
ast,443,109th
stl,203,176th
blk,157,36th
tov,422,229th
pf,563,239th
opp_fg_pct,.382,6th
opp_fg2_pct,.414,6th
opp_fg3_pct,.331,122nd
opp_orb,323,121st
opp_drb,717,88th
opp_ast,388,141st
opp_stl,228,293rd
opp_blk,110,184th
opp_tov,415,165th
opp_pf,621,231st
opp_pts_per_g,59.4,18th
SOS:,-2.00
ORtg:,108.6
DRtg:,92.8
butler
g,34,0,34,0,34,34,30,34,34,34,32,34,4,19,9,17
fg_pct,.433,190th,.429,.421,.446,.403,.506,.412,.382,.536,.667,.400,.429,.353
fga,1882,81st
fg2_pct,.463,255th,.445,.421,.480,.456,.506,.500,.533,.536,.500,.600,.000,.353
fg2a,1342,42nd
fg3_pct,.356,121st,.410,0,.343,.373,0,.247,.263,0,1.000,.200,.500,0
fg3a,540,253rd
ft_pct,.686,201st,.850,.606,.617,.836,.659,.700,.929,.415,0,.444,0,.333
fta,767,49th
pts_per_g,69.0,134th,16.5,12.7,11.2,8.9,7.8,7.1,2.3,2.3,1.3,1.2,1.0,0.9
orb,408,58th
drb,831,79th
ast,387,211th
stl,217,125th
blk,103,201st
tov,376,76th
pf,592,171st
opp_fg_pct,.415,99th
opp_fg2_pct,.471,155th
opp_fg3_pct,.307,26th
opp_orb,281,34th
opp_drb,768,207th
opp_ast,374,101st
opp_stl,183,84th
opp_blk,151,344th
opp_tov,431,121st
opp_pf,654,287th
opp_pts_per_g,61.0,43rd
SOS:,8.62
ORtg:,105.9
DRtg:,93.5
texas
g,34,0,34,0,24,32,34,31,34,34,34,34,1,34,21,5,4,5,5,5
fg_pct,.433,184th,.401,.389,.455,.416,.557,.491,.402,.399,1.000,.592,.333,.300,.333,.333,.125,.250
fga,1837,110th
fg2_pct,.482,164th,.421,.443,.513,.446,.557,.504,.457,.550,0,.592,.333,1.000,.333,.333,.333,.333
fg2a,1211,126th
fg3_pct,.339,195th,.282,.331,.274,.392,0,.464,.333,.295,1.000,0,.333,.222,0,0,.000,.000
fg3a,626,135th
ft_pct,.724,69th,.842,.778,.839,.750,.611,.692,.778,.636,0,.375,1.000,0,.500,.500,.250,0
fta,671,146th
pts_per_g,67.4,177th,13.1,10.3,10.1,8.7,8.0,7.1,6.3,5.1,3.0,2.1,1.9,1.6,0.8,0.6,0.6,0.4
orb,422,39th
drb,929,19th
ast,442,113th
stl,128,343rd
blk,265,2nd
tov,435,261st
pf,555,262nd
opp_fg_pct,.368,4th
opp_fg2_pct,.377,1st
opp_fg3_pct,.347,204th
opp_orb,372,255th
opp_drb,691,49th
opp_ast,355,52nd
opp_stl,214,249th
opp_blk,105,146th
opp_tov,303,346th
opp_pf,631,254th
opp_pts_per_g,60.3,35th
SOS:,9.07
ORtg:,105.9
DRtg:,94.7
notre-dame
g,38,0,38,0,38,37,38,38,38,33,32,27,20,22,15,15,11
fg_pct,.509,2nd,.478,.619,.466,.508,.491,.455,.595,.686,.556,.550,.231,.235,.333
fga,2061,23rd
fg2_pct,.582,1st,.572,.619,.537,.557,.584,.545,.625,.686,.875,.550,.286,.235,.333
fg2a,1286,75th
fg3_pct,.390,24th,.316,0,.423,.429,.411,.416,.143,0,.091,0,.167,0,0
fg3a,775,25th
ft_pct,.742,27th,.780,.636,.781,.745,.864,.759,.754,.700,.500,.700,.875,.556,.500
fta,756,62nd
pts_per_g,78.0,14th,16.5,12.9,12.5,12.4,10.1,5.9,5.6,2.0,1.7,1.6,0.9,0.9,0.4
orb,313,251st
drb,918,23rd
ast,576,9th
stl,256,30th
blk,138,84th
tov,357,33rd
pf,540,285th
opp_fg_pct,.427,164th
opp_fg2_pct,.474,172nd
opp_fg3_pct,.326,89th
opp_orb,435,339th
opp_drb,808,287th
opp_ast,473,329th
opp_stl,196,155th
opp_blk,93,65th
opp_tov,425,138th
opp_pf,632,257th
opp_pts_per_g,65.8,147th
SOS:,7.02
ORtg:,120.4
DRtg:,101.5
northeastern
g,35,0,35,0,35,35,35,35,35,32,31,34,25,17,10
fg_pct,.486,9th,.592,.437,.401,.456,.569,.530,.500,.424,.474,.154,.000
fga,1725,197th
fg2_pct,.530,27th,.626,.490,.430,.506,.569,.530,.364,.382,.474,.250,.000
fg2a,1199,136th
fg3_pct,.386,31st,.258,.392,.374,.346,0,0,.529,.500,0,.111,.000
fg3a,526,271st
ft_pct,.727,53rd,.694,.866,.755,.602,.658,.803,.625,.867,.538,.800,1.000
fta,713,102nd
pts_per_g,68.5,144th,14.7,13.4,10.4,9.6,8.3,5.9,3.2,2.9,1.0,0.5,0.2
orb,297,276th
drb,863,54th
ast,500,41st
stl,183,238th
blk,129,108th
tov,483,335th
pf,496,335th
opp_fg_pct,.448,271st
opp_fg2_pct,.490,240th
opp_fg3_pct,.344,190th
opp_orb,291,52nd
opp_drb,689,40th
opp_ast,437,279th
opp_stl,249,337th
opp_blk,118,238th
opp_tov,349,299th
opp_pf,643,273rd
opp_pts_per_g,65.1,137th
SOS:,-1.34
ORtg:,106.7
DRtg:,101.5
wichita-state
g,35,0,35,0,35,35,35,34,33,32,27,35,24,19,28,27,11,32,14,3
fg_pct,.445,109th,.433,.430,.523,.412,.545,.392,.518,.494,.474,.387,.290,.321,.500,.455,.455,.000
fga,1933,53rd
fg2_pct,.492,120th,.489,.464,.522,.489,.550,.471,.600,.500,.650,.360,.250,.278,.333,.455,.571,.000
fg2a,1263,86th
fg3_pct,.357,116th,.383,.357,.571,.289,.000,.360,.423,.444,.278,.500,.316,.343,.600,0,.250,0
fg3a,670,78th
ft_pct,.701,139th,.758,.796,.645,.705,.642,.529,.724,.524,.700,.800,.500,1.000,1.000,.536,1.000,.000
fta,715,97th
pts_per_g,70.3,99th,14.7,13.6,11.4,9.8,4.7,4.2,3.3,2.9,2.3,2.1,1.9,1.9,1.2,1.1,0.9,0.0
orb,415,49th
drb,830,82nd
ast,476,63rd
stl,250,42nd
blk,134,93rd
tov,327,13th
pf,587,186th
opp_fg_pct,.402,52nd
opp_fg2_pct,.424,18th
opp_fg3_pct,.352,230th
opp_orb,304,85th
opp_drb,773,220th
opp_ast,314,9th
opp_stl,142,4th
opp_blk,116,224th
opp_tov,464,52nd
opp_pf,638,261st
opp_pts_per_g,57.4,10th
SOS:,3.68
ORtg:,112.7
DRtg:,92.0
indiana
g,34,0,34,0,34,33,32,34,34,26,32,29,32,31,4,14,8,6,3
fg_pct,.464,47th,.439,.420,.540,.429,.475,.594,.500,.650,.330,.429,1.000,1.000,.167,.000,.000
fga,1989,41st
fg2_pct,.502,87th,.460,.450,.544,.472,.667,.594,.537,.650,.367,.519,1.000,1.000,.333,.000,.000
fg2a,1203,133rd
fg3_pct,.406,6th,.416,.387,.462,.388,.450,0,.475,0,.000,.345,0,0,.000,0,0
fg3a,786,24th
ft_pct,.719,83rd,.860,.806,.742,.651,.765,.575,.657,.540,.585,.714,0,0,0,1.000,0
fta,651,167th
pts_per_g,77.4,18th,16.3,15.7,13.0,8.9,6.6,6.5,4.8,3.6,3.0,2.4,1.5,0.6,0.3,0.3,0.0
orb,407,59th
drb,817,99th
ast,473,66th
stl,170,283rd
blk,108,181st
tov,392,129th
pf,606,138th
opp_fg_pct,.453,297th
opp_fg2_pct,.509,302nd
opp_fg3_pct,.325,83rd
opp_orb,374,260th
opp_drb,748,149th
opp_ast,428,252nd
opp_stl,209,230th
opp_blk,146,335th
opp_tov,364,276th
opp_pf,623,233rd
opp_pts_per_g,71.7,299th
SOS:,7.20
ORtg:,115.3
DRtg:,106.7
kansas
g,36,0,36,0,34,36,36,36,28,29,35,35,32,26,19,9,7,7,9,1
fg_pct,.440,138th,.457,.441,.382,.444,.566,.393,.422,.486,.532,.306,.500,.400,.250,.250,.200,.000
fga,1976,43rd
fg2_pct,.464,250th,.467,.446,.395,.497,.566,.377,.472,.486,.532,.333,.500,.500,.250,.500,.250,.000
fg2a,1414,18th
fg3_pct,.379,47th,.391,.429,.365,.358,0,.425,.404,0,0,.288,0,.333,0,.000,.000,0
fg3a,562,229th
ft_pct,.724,67th,.730,.786,.657,.718,.671,.724,.917,.600,.667,.833,.867,0,0,0,0,0
fta,842,14th
pts_per_g,71.1,78th,13.8,12.6,9.4,9.3,7.1,5.7,5.7,4.8,3.5,2.8,2.4,0.6,0.3,0.3,0.2,0.0
orb,426,37th
drb,938,16th
ast,475,64th
stl,237,69th
blk,175,22nd
tov,463,313th
pf,639,74th
opp_fg_pct,.396,36th
opp_fg2_pct,.434,36th
opp_fg3_pct,.315,47th
opp_orb,434,338th
opp_drb,793,262nd
opp_ast,402,184th
opp_stl,236,315th
opp_blk,180,351st
opp_tov,421,150th
opp_pf,695,321st
opp_pts_per_g,64.8,132nd
SOS:,12.13
ORtg:,106.3
DRtg:,96.8
new-mexico-state
g,34,0,34,0,34,34,22,22,34,34,34,27,25,27,26,10
fg_pct,.462,55th,.457,.572,.432,.523,.460,.389,.476,.338,.500,.348,.417,.364
fga,1748,179th
fg2_pct,.495,107th,.464,.576,.449,.523,.465,.478,.482,.448,.532,.375,.467,.364
fg2a,1298,68th
fg3_pct,.367,77th,.439,.000,.361,0,.457,.294,.000,.267,.000,.167,.167,0
fg3a,450,330th
ft_pct,.694,167th,.766,.759,.705,.624,.765,.633,.535,.867,.263,.724,.563,.500
fta,771,43rd
pts_per_g,68.1,158th,13.2,12.8,12.4,10.4,9.3,8.2,3.0,2.8,2.2,2.0,1.5,0.9
orb,428,35th
drb,771,158th
ast,406,171st
stl,219,115th
blk,124,130th
tov,470,321st
pf,541,283rd
opp_fg_pct,.425,150th
opp_fg2_pct,.462,119th
opp_fg3_pct,.306,25th
opp_orb,339,167th
opp_drb,644,9th
opp_ast,370,93rd
opp_stl,186,89th
opp_blk,76,6th
opp_tov,448,77th
opp_pf,652,284th
opp_pts_per_g,59.8,22nd
SOS:,-3.67
ORtg:,107.5
DRtg:,94.3
duke
g,39,0,39,0,38,39,39,39,20,39,39,35,6,39,11,10
fg_pct,.502,3rd,.664,.453,.486,.417,.413,.631,.410,.425,.278,.762,.200,.000
fga,2191,3rd
fg2_pct,.559,5th,.664,.536,.516,.440,.420,.631,.448,.500,.500,.756,.000,0
fg2a,1459,7th
fg3_pct,.387,30th,0,.395,.418,.379,.404,0,.376,.346,.250,1.000,.250,.000
fg3a,732,43rd
ft_pct,.699,148th,.510,.891,.641,.889,.667,.554,.714,.849,.571,.710,0,0
fta,873,7th
pts_per_g,79.3,6th,17.3,15.3,12.6,11.8,7.5,6.1,6.0,4.4,3.0,2.2,0.3,0.0
orb,445,20th
drb,991,4th
ast,588,7th
stl,278,14th
blk,149,56th
tov,421,227th
pf,607,135th
opp_fg_pct,.422,126th
opp_fg2_pct,.463,126th
opp_fg3_pct,.314,42nd
opp_orb,428,333rd
opp_drb,799,274th
opp_ast,452,308th
opp_stl,216,253rd
opp_blk,121,251st
opp_tov,481,37th
opp_pf,741,345th
opp_pts_per_g,64.2,111th
SOS:,9.87
ORtg:,119.4
DRtg:,96.7
robert-morris
g,35,0,35,0,35,35,31,32,34,21,32,2,33,1,24,11,27,4
fg_pct,.443,117th,.481,.490,.390,.547,.341,.406,.406,.000,.500,1.000,.538,.217,.303,.000
fga,1926,55th
fg2_pct,.474,203rd,.524,.509,.455,.602,.361,.427,.407,.000,.500,1.000,.538,.200,.303,.000
fg2a,1336,46th
fg3_pct,.375,58th,.429,.413,.331,.442,.283,.286,.400,.000,0,0,0,.231,0,.000
fg3a,590,188th
ft_pct,.709,110th,.750,.779,.789,.763,.627,.746,.605,.800,.485,0,.600,.000,.471,0
fta,684,128th
pts_per_g,69.0,136th,15.6,15.1,14.3,6.8,6.1,6.0,4.3,4.0,3.8,2.0,1.3,1.2,1.0,0.0
orb,367,130th
drb,795,120th
ast,428,136th
stl,300,9th
blk,100,214th
tov,467,317th
pf,650,57th
opp_fg_pct,.431,183rd
opp_fg2_pct,.483,211th
opp_fg3_pct,.341,172nd
opp_orb,446,345th
opp_drb,816,296th
opp_ast,521,350th
opp_stl,224,283rd
opp_blk,121,251st
opp_tov,512,18th
opp_pf,624,237th
opp_pts_per_g,68.5,236th
SOS:,-3.50
ORtg:,102.6
DRtg:,101.9
san-diego-state
g,36,0,36,0,36,33,36,20,35,31,30,35,36,33,16,6,17,2,5,6
fg_pct,.418,266th,.407,.416,.466,.353,.333,.455,.340,.552,.532,.411,.359,.667,.571,.143,.000,.000
fga,1916,62nd
fg2_pct,.461,266th,.429,.467,.484,.408,.398,.486,.400,.552,.532,.444,.360,0,.545,.333,0,.000
fg2a,1325,53rd
fg3_pct,.320,278th,.298,.365,.314,.294,.221,.408,.325,0,0,.200,.357,.667,.667,.000,.000,.000
fg3a,591,185th
ft_pct,.630,337th,.671,.704,.645,.638,.637,.675,1.000,.491,.478,.676,.563,.500,.500,.000,0,0
fta,694,118th
pts_per_g,61.8,304th,11.1,10.7,10.3,7.8,5.6,5.1,5.1,4.4,3.7,2.6,2.6,1.2,1.1,1.0,0.0,0.0
orb,439,26th
drb,831,79th
ast,377,229th
stl,247,48th
blk,179,16th
tov,410,186th
pf,506,326th
opp_fg_pct,.384,7th
opp_fg2_pct,.423,16th
opp_fg3_pct,.303,16th
opp_orb,351,204th
opp_drb,801,278th
opp_ast,332,20th
opp_stl,198,172nd
opp_blk,139,323rd
opp_tov,470,46th
opp_pf,602,195th
opp_pts_per_g,53.9,2nd
SOS:,4.24
ORtg:,100.7
DRtg:,87.7
st-johns-ny
g,33,0,33,0,33,31,33,33,30,30,24,20,22,20,18,13,11
fg_pct,.442,124th,.415,.435,.524,.426,.462,.465,.349,.303,.306,.526,.400,.000,.000
fga,1890,76th
fg2_pct,.482,164th,.448,.474,.560,.451,.465,.510,.529,.333,.306,.556,.400,.000,.000
fg2a,1321,56th
fg3_pct,.348,155th,.369,.364,.080,.391,.000,.323,.231,.296,0,.000,0,0,0
fg3a,569,223rd
ft_pct,.691,179th,.799,.657,.725,.722,.519,.739,.143,0,.636,.667,.143,0,0
fta,687,122nd
pts_per_g,71.0,82nd,17.5,14.1,13.7,13.0,5.8,4.8,1.5,1.4,1.3,1.2,0.5,0.0,0.0
orb,336,194th
drb,828,87th
ast,408,165th
stl,246,50th
blk,210,4th
tov,352,27th
pf,587,186th
opp_fg_pct,.407,75th
opp_fg2_pct,.450,76th
opp_fg3_pct,.330,113th
opp_orb,444,344th
opp_drb,849,323rd
opp_ast,445,293rd
opp_stl,170,48th
opp_blk,112,198th
opp_tov,436,110th
opp_pf,612,213th
opp_pts_per_g,67.9,210th
SOS:,9.04
ORtg:,104.6
DRtg:,100.0
utah
g,35,0,35,0,35,35,28,34,31,35,22,35,34,31,33,24,19
fg_pct,.482,15th,.509,.445,.416,.681,.437,.479,.429,.464,.534,.456,.370,.400,.167
fga,1760,168th
fg2_pct,.529,30th,.554,.459,.389,.684,.589,.495,.500,.459,.535,.556,.308,.400,.000
fg2a,1106,227th
fg3_pct,.404,7th,.356,.439,.435,.000,.360,.442,.375,.667,.500,.324,.394,0,.333
fg3a,654,95th
ft_pct,.703,131st,.836,.857,.873,.444,.818,.764,.686,.542,.692,.556,.773,.500,.667
fta,760,59th
pts_per_g,71.3,76th,14.5,10.6,10.0,9.1,7.2,5.7,4.5,4.3,4.1,3.3,1.9,1.6,0.4
orb,322,229th
drb,882,37th
ast,489,51st
stl,208,151st
blk,175,22nd
tov,407,175th
pf,581,198th
opp_fg_pct,.384,8th
opp_fg2_pct,.413,5th
opp_fg3_pct,.315,45th
opp_orb,342,173rd
opp_drb,698,57th
opp_ast,307,7th
opp_stl,195,149th
opp_blk,109,178th
opp_tov,408,185th
opp_pf,686,316th
opp_pts_per_g,57.1,8th
SOS:,7.42
ORtg:,113.5
DRtg:,90.9
stephen-f-austin
g,34,0,34,0,34,34,34,33,31,34,34,32,34,28,19,32,17,13,18
fg_pct,.487,7th,.567,.511,.482,.510,.468,.450,.409,.486,.354,.438,.394,.558,.286,.500,.667
fga,1870,87th
fg2_pct,.551,9th,.613,.560,.533,.598,.554,.515,.426,.500,.433,.517,.524,.558,.000,1.000,1.000
fg2a,1178,157th
fg3_pct,.379,48th,.262,.440,.403,.323,.411,.415,.389,.412,.222,.316,.167,0,.444,.000,.000
fg3a,692,60th
ft_pct,.736,38th,.744,.837,.800,.688,.826,.500,.725,.708,.667,.652,.588,.519,1.000,0,.500
fta,799,30th
pts_per_g,78.6,11th,15.6,13.9,8.6,8.5,8.3,6.8,4.9,4.1,3.5,2.3,2.0,1.9,1.1,0.5,0.3
orb,413,50th
drb,763,174th
ast,596,4th
stl,259,27th
blk,120,140th
tov,476,327th
pf,734,7th
opp_fg_pct,.438,219th
opp_fg2_pct,.479,187th
opp_fg3_pct,.334,133rd
opp_orb,316,106th
opp_drb,678,33rd
opp_ast,349,44th
opp_stl,203,198th
opp_blk,113,207th
opp_tov,587,3rd
opp_pf,731,340th
opp_pts_per_g,64.4,118th
SOS:,-4.20
ORtg:,115.2
DRtg:,94.4
georgetown
g,33,0,33,0,32,33,33,33,33,33,33,33,33,1,23,17,8,10,6
fg_pct,.456,76th,.421,.621,.492,.394,.451,.529,.438,.404,.378,1.000,.276,.636,.000,.000,.000
fga,1753,176th
fg2_pct,.505,82nd,.455,.621,.551,.457,.477,.591,.438,.424,.400,1.000,.600,.636,.000,0,.000
fg2a,1184,154th
fg3_pct,.353,130th,.387,0,.407,.246,.389,.300,0,.377,.362,0,.208,0,.000,.000,.000
fg3a,569,223rd
ft_pct,.704,127th,.861,.646,.680,.701,.809,.519,.624,.706,.692,0,.857,.400,1.000,.333,0
fta,769,46th
pts_per_g,70.9,84th,16.3,10.8,9.1,7.9,6.8,5.6,5.1,5.0,3.4,2.0,1.2,0.9,0.3,0.1,0.0
orb,367,130th
drb,785,137th
ast,427,138th
stl,251,40th
blk,156,41st
tov,415,206th
pf,668,36th
opp_fg_pct,.407,74th
opp_fg2_pct,.431,27th
opp_fg3_pct,.362,277th
opp_orb,352,207th
opp_drb,704,67th
opp_ast,366,82nd
opp_stl,198,172nd
opp_blk,121,251st
opp_tov,438,102nd
opp_pf,660,294th
opp_pts_per_g,65.2,138th
SOS:,9.81
ORtg:,108.1
DRtg:,99.5
eastern-washington
g,35,0,35,0,32,31,34,34,35,34,33,22,15,31,31,15,5
fg_pct,.478,21st,.469,.610,.414,.411,.586,.386,.411,.405,.684,.559,.500,.222,.000
fga,2045,30th
fg2_pct,.534,21st,.528,.620,.495,.452,.595,.245,.410,.464,.684,.563,.519,.667,.000
fg2a,1185,152nd
fg3_pct,.400,8th,.431,.300,.247,.377,.558,.436,.412,.286,0,.500,.000,.000,.000
fg3a,860,8th
ft_pct,.726,58th,.852,.540,.810,.743,.792,.792,.579,.833,.583,.167,.444,1.000,0
fta,719,93rd
pts_per_g,80.6,3rd,23.1,16.7,9.7,9.7,8.7,7.7,5.1,2.6,2.2,1.3,1.0,0.4,0.0
orb,351,165th
drb,832,78th
ast,454,92nd
stl,219,115th
blk,167,30th
tov,376,76th
pf,624,102nd
opp_fg_pct,.450,282nd
opp_fg2_pct,.486,219th
opp_fg3_pct,.388,343rd
opp_orb,363,231st
opp_drb,822,302nd
opp_ast,517,348th
opp_stl,192,132nd
opp_blk,133,308th
opp_tov,431,121st
opp_pf,661,296th
opp_pts_per_g,73.9,333rd
SOS:,-3.84
ORtg:,117.1
DRtg:,107.5
southern-methodist
g,34,0,34,0,34,24,34,17,34,34,34,10,34,34,7,6,7
fg_pct,.475,26th,.420,.548,.550,.449,.439,.507,.548,.500,.525,.277,.500,.000,.000
fga,1750,178th
fg2_pct,.509,72nd,.425,.557,.550,.567,.439,.518,.567,.593,.571,.288,.750,.000,.000
fg2a,1350,35th
fg3_pct,.363,85th,.416,.000,0,.333,0,.364,.143,.308,.444,.267,.000,.000,.000
fg3a,400,346th
ft_pct,.703,131st,.889,.642,.640,.810,.681,.593,.745,.722,.784,.727,.500,.429,.000
fta,770,44th
pts_per_g,69.1,127th,14.5,11.9,11.1,10.5,7.1,6.5,6.3,5.7,5.2,2.8,1.0,0.5,0.0
orb,388,90th
drb,856,56th
ast,524,25th
stl,237,69th
blk,146,62nd
tov,426,239th
pf,551,268th
opp_fg_pct,.381,5th
opp_fg2_pct,.426,20th
opp_fg3_pct,.326,88th
opp_orb,357,218th
opp_drb,659,19th
opp_ast,421,235th
opp_stl,224,283rd
opp_blk,124,271st
opp_tov,441,91st
opp_pf,642,272nd
opp_pts_per_g,59.8,21st
SOS:,3.57
ORtg:,108.8
DRtg:,94.1
ucla
g,36,0,36,0,36,36,36,34,36,36,11,36,35,12,13,12,4
fg_pct,.443,118th,.456,.396,.470,.543,.409,.470,.389,.278,.452,.250,.200,.000,.000
fga,2099,17th
fg2_pct,.474,205th,.503,.402,.481,.543,.426,.470,.389,.379,.433,.000,.286,.000,0
fg2a,1493,6th
fg3_pct,.368,75th,.319,.391,.415,0,.388,0,0,.160,.500,.333,.000,0,.000
fg3a,606,164th
ft_pct,.676,236th,.751,.838,.626,.575,.688,.609,.333,.519,.222,0,0,0,0
fta,750,69th
pts_per_g,71.9,62nd,16.4,15.4,11.6,11.5,10.6,3.8,1.5,1.3,1.3,0.3,0.3,0.0,0.0
orb,440,25th
drb,927,21st
ast,498,43rd
stl,238,67th
blk,139,81st
tov,430,251st
pf,645,66th
opp_fg_pct,.416,108th
opp_fg2_pct,.454,95th
opp_fg3_pct,.356,251st
opp_orb,371,250th
opp_drb,862,331st
opp_ast,499,341st
opp_stl,228,293rd
opp_blk,120,245th
opp_tov,438,102nd
opp_pf,650,282nd
opp_pts_per_g,68.1,219th
SOS:,8.27
ORtg:,106.1
DRtg:,100.5
iowa-state
g,34,0,34,0,34,34,25,33,34,34,32,32,16,3,8,12,8,4
fg_pct,.476,22nd,.461,.507,.583,.476,.449,.557,.406,.368,.571,.375,.400,.200,.500,0
fga,1973,44th
fg2_pct,.543,14th,.485,.547,.583,.548,.649,.614,.535,.447,.571,.500,.333,.000,1.000,0
fg2a,1247,101st
fg3_pct,.362,86th,.400,.395,0,.329,.391,.431,.217,.330,0,.250,.500,.300,.000,0
fg3a,726,46th
ft_pct,.696,156th,.808,.753,.598,.722,.755,.550,.767,.714,.704,1.000,.200,1.000,.500,0
fta,721,92nd
pts_per_g,77.8,15th,15.3,11.9,11.0,10.5,10.1,9.3,5.8,4.9,3.2,3.0,1.4,1.1,0.6,0.0
orb,323,226th
drb,898,30th
ast,546,17th
stl,218,120th
blk,133,95th
tov,375,71st
pf,527,299th
opp_fg_pct,.416,104th
opp_fg2_pct,.452,88th
opp_fg3_pct,.347,204th
opp_orb,377,268th
opp_drb,819,298th
opp_ast,482,335th
opp_stl,193,136th
opp_blk,114,214th
opp_tov,440,96th
opp_pf,643,273rd
opp_pts_per_g,69.0,246th
SOS:,9.15
ORtg:,111.4
DRtg:,98.8
alabama-birmingham
g,36,0,36,0,36,33,36,36,35,34,34,36,36,26,9,11,7
fg_pct,.428,215th,.402,.485,.541,.377,.388,.511,.377,.453,.370,.380,.375,.125,0
fga,2042,31st
fg2_pct,.468,232nd,.458,.494,.543,.440,.370,.511,.413,.464,.375,.452,.500,.200,0
fg2a,1435,11th
fg3_pct,.333,217th,.326,.457,.000,.231,.391,0,.268,.353,.360,.263,.250,.091,0
fg3a,607,162nd
ft_pct,.738,31st,.738,.794,.662,.793,.848,.569,.726,.758,.740,.750,.667,.000,0
fta,715,97th
pts_per_g,68.8,140th,13.7,8.0,7.9,7.6,7.2,6.8,6.7,6.4,4.4,1.9,1.0,0.5,0.0
orb,434,32nd
drb,888,35th
ast,516,28th
stl,237,69th
blk,184,12th
tov,482,333rd
pf,630,94th
opp_fg_pct,.424,139th
opp_fg2_pct,.470,152nd
opp_fg3_pct,.325,85th
opp_orb,435,339th
opp_drb,834,312th
opp_ast,439,282nd
opp_stl,223,279th
opp_blk,144,332nd
opp_tov,476,41st
opp_pf,660,294th
opp_pts_per_g,68.1,218th
SOS:,1.62
ORtg:,101.5
DRtg:,100.5
iowa
g,34,0,34,0,34,34,34,34,34,34,34,33,15,33,7,9,8,10
fg_pct,.431,198th,.521,.430,.520,.408,.358,.489,.381,.282,.347,.361,.500,.429,1.000,.500
fga,1905,68th
fg2_pct,.473,206th,.558,.468,.520,.455,.370,.489,.388,.250,.361,.467,.000,1.000,0,.500
fg2a,1329,49th
fg3_pct,.333,213th,.356,.372,0,.267,.343,0,.373,.292,.308,.185,.667,.200,1.000,0
fg3a,576,207th
ft_pct,.744,24th,.819,.737,.750,.689,.902,.576,.750,1.000,.300,.524,.500,0,0,0
fta,723,89th
pts_per_g,69.8,109th,16.4,12.4,8.1,7.4,7.0,6.6,4.8,3.2,2.7,2.1,1.9,0.8,0.4,0.2
orb,422,39th
drb,852,63rd
ast,482,59th
stl,218,120th
blk,158,35th
tov,377,81st
pf,536,291st
opp_fg_pct,.396,39th
opp_fg2_pct,.437,41st
opp_fg3_pct,.326,91st
opp_orb,371,250th
opp_drb,765,193rd
opp_ast,411,205th
opp_stl,200,183rd
opp_blk,121,251st
opp_tov,417,158th
opp_pf,607,204th
opp_pts_per_g,62.3,63rd
SOS:,8.39
ORtg:,107.4
DRtg:,96.0
davidson
g,32,0,32,0,32,25,32,31,32,6,32,23,31,32,7,8,18,11,11,12
fg_pct,.467,42nd,.466,.479,.392,.590,.461,.515,.385,.434,.447,.571,1.000,.667,.667,.250,.500,.200
fga,1924,56th
fg2_pct,.530,26th,.513,.530,.472,.598,.523,.609,.475,.417,.455,.571,1.000,.500,.750,.000,.500,.500
fg2a,1047,274th
fg3_pct,.391,21st,.423,.425,.355,.471,.387,.300,.353,.448,.375,0,1.000,1.000,.500,.333,0,.000
fg3a,877,3rd
ft_pct,.705,123rd,.789,.856,.764,.624,.698,.727,.692,.696,.405,.391,.400,1.000,.750,0,.500,0
fta,553,305th
pts_per_g,79.0,8th,16.7,16.2,12.7,11.8,9.4,7.5,5.6,3.3,3.0,2.8,1.0,0.9,0.7,0.3,0.3,0.2
orb,335,195th
drb,809,109th
ast,547,16th
stl,171,278th
blk,93,235th
tov,303,3rd
pf,601,152nd
opp_fg_pct,.443,244th
opp_fg2_pct,.510,308th
opp_fg3_pct,.303,16th
opp_orb,351,204th
opp_drb,781,239th
opp_ast,403,186th
opp_stl,162,23rd
opp_blk,127,286th
opp_tov,370,268th
opp_pf,574,145th
opp_pts_per_g,69.4,259th
SOS:,3.19
ORtg:,117.1
DRtg:,102.9
gonzaga
g,38,0,38,0,38,38,38,38,38,38,5,38,31,28,18,11,14,8
fg_pct,.520,1st,.540,.449,.622,.514,.668,.404,.500,.467,.418,.587,.333,.500,.500,.333
fga,2083,20th
fg2_pct,.576,2nd,.576,.478,.620,.541,.668,.474,.625,.567,.512,.710,.313,0,.500,1.000
fg2a,1423,12th
fg3_pct,.400,8th,.466,.431,1.000,.313,0,.361,.400,.340,.340,.333,.375,.500,0,.000
fg3a,660,92nd
ft_pct,.691,181st,.789,.824,.509,.671,.664,.750,.750,.796,.467,.654,.625,0,.500,.500
fta,806,26th
pts_per_g,78.7,10th,16.8,11.6,10.9,10.6,9.7,8.2,5.0,4.1,3.2,2.7,1.9,0.8,0.6,0.5
orb,391,81st
drb,1050,1st
ast,620,3rd
stl,226,93rd
blk,126,125th
tov,397,155th
