indiana
g,36,0,36,0,36,36,36,36,36,36,36,33,7,24,19,20,13,13,3,10
fg_pct,.482,8th,.564,.599,.431,.446,.486,.403,.469,.403,.571,.288,.286,.385,.667,.667,.000,.000
pts_per_g,67.3,175th,13.8,11.9,10.3,10.1,7.2,5.6,5.6,5.3,4.0,3.0,1.9,1.3,1.1,0.0
orb,429,40th
drb,806,24th
ast,401,185th
stl,198,225th
blk,193,9th
tov,506,319th
pf,525,268th
opp_fg_pct,.400,49th
opp_fg2_pct,.429,31st
opp_fg3_pct,.332,147th
opp_orb,372,230th
opp_drb,720,100th
opp_ast,368,84th
opp_stl,215,176th
opp_blk,110,164th
opp_tov,432,178th
opp_pf,711,336th
opp_pts_per_g,62.1,59th
SOS:,0.70
ORtg:,102.5
DRtg:,94.6
memphis
g,36,0,36,0,36,36,36,33,32,36,36,26,28,14,29,8,8,3,1
fg_pct,.471,21st,.519,.405,.426,.444,.589,.629,.466,.397,.500,.455,.359,.500,.000,.000,0
fga,2071,22nd
fg2_pct,.511,47th,.544,.439,.464,.512,.589,.701,.477,.392,.545,.455,.368,.000,.000,.000,0
fg2a,1479,18th
fg3_pct,.372,46th,.447,.292,.399,.350,0,.361,.000,.400,.200,0,.000,1.000,.000,.000,0
fg3a,592,165th
ft_pct,.660,277th,.730,.752,.793,.708,.448,.662,.628,.583,.643,.750,.615,.500,0,0,0
fta,771,33rd
pts_per_g,74.5,28th,13.6,11.7,10.4,10.4,8.1,7.6,7.4,5.6,1.7,1.6,1.2,0.6,0.0,0.0,0.0
orb,439,31st
drb,804,26th
ast,605,3rd
stl,321,7th
blk,231,4th
tov,523,330th
pf,651,36th
opp_fg_pct,.405,65th
opp_fg2_pct,.438,48th
opp_fg3_pct,.330,131st
opp_orb,413,307th
opp_drb,792,239th
opp_ast,413,186th
opp_stl,266,325th
opp_blk,120,239th
opp_tov,557,21st
opp_pf,674,322nd
opp_pts_per_g,64.9,127th
SOS:,2.70
ORtg:,106.4
DRtg:,92.7
saint-marys-ca
g,35,0,35,0,35,31,35,35,35,28,33,1,35,32,29,20,14,10
fg_pct,.469,25th,.404,.404,.498,.618,.510,.452,.451,.500,.374,.514,.634,.400,.625,.000
fga,1939,64th
fg2_pct,.526,20th,.429,.453,.534,.618,.527,.508,.592,0,.423,.559,.634,.600,.714,0
fg2a,1211,161st
fg3_pct,.375,38th,.382,.342,.447,0,.333,.412,.353,.500,.308,.273,0,.350,.000,.000
fg3a,728,35th
ft_pct,.725,71st,.852,.797,.765,.536,.734,.650,.679,0,.667,.842,.368,.571,.667,0
fta,713,78th
pts_per_g,74.6,26th,15.8,11.6,10.6,10.2,7.7,6.9,6.4,3.0,2.8,2.8,2.0,1.6,0.9,0.0
orb,422,51st
drb,777,47th
ast,502,49th
stl,214,178th
blk,98,218th
tov,416,131st
pf,612,95th
opp_fg_pct,.419,130th
opp_fg2_pct,.438,49th
opp_fg3_pct,.373,316th
opp_orb,286,28th
opp_drb,714,89th
opp_ast,374,93rd
opp_stl,219,194th
opp_blk,96,85th
opp_tov,409,220th
opp_pf,627,273rd
opp_pts_per_g,62.9,77th
SOS:,3.31
ORtg:,115.2
DRtg:,97.2
michigan-state
g,36,0,36,0,36,34,36,36,36,36,27,13,27,30,35,4,11,2,2,10
fg_pct,.459,51st,.415,.456,.546,.506,.531,.445,.320,.297,.275,.469,.541,0,.000,.000,.000,.000
fga,1921,80th
fg2_pct,.504,65th,.464,.497,.579,.506,.541,.541,.214,.381,.700,.469,.541,0,.000,0,.000,0
fg2a,1398,38th
fg3_pct,.338,177th,.320,.411,.381,0,.000,.281,.403,.188,.171,0,0,0,.000,.000,0,.000
fg3a,523,252nd
ft_pct,.714,106th,.749,.755,.848,.690,.538,.667,.720,.556,.500,.824,.500,.500,0,0,0,0
fta,710,81st
pts_per_g,68.0,157th,13.4,12.9,10.5,9.9,8.9,5.0,4.8,2.3,1.6,1.5,1.2,0.3,0.0,0.0,0.0,0.0
orb,421,54th
drb,820,19th
ast,474,72nd
stl,289,26th
blk,140,81st
tov,489,305th
pf,579,161st
opp_fg_pct,.390,22nd
opp_fg2_pct,.437,47th
opp_fg3_pct,.300,21st
opp_orb,353,179th
opp_drb,736,129th
opp_ast,390,133rd
opp_stl,267,329th
opp_blk,123,255th
opp_tov,447,140th
opp_pf,618,251st
opp_pts_per_g,59.1,25th
SOS:,10.55
ORtg:,105.1
DRtg:,91.4
valparaiso
g,34,0,34,0,33,34,25,33,34,34,30,33,29,9,27
fg_pct,.484,6th,.448,.633,.371,.474,.542,.401,.551,.471,.422,.700,.591
fga,1699,238th
fg2_pct,.559,4th,.487,.636,.416,.588,.636,.400,.582,.583,.486,1.000,.591
fg2a,1019,303rd
fg3_pct,.372,44th,.417,.000,.311,.391,.167,.402,.353,.348,.297,.625,0
fg3a,680,73rd
ft_pct,.731,54th,.881,.751,.827,.649,.513,.906,.627,.842,.581,0,.286
fta,713,78th
pts_per_g,71.2,82nd,15.7,12.4,8.6,8.3,7.0,6.4,5.9,5.6,4.4,2.1,1.1
orb,303,272nd
drb,705,94th
ast,467,83rd
stl,232,123rd
blk,114,159th
tov,486,296th
pf,586,144th
opp_fg_pct,.415,110th
opp_fg2_pct,.442,64th
opp_fg3_pct,.338,188th
opp_orb,322,79th
opp_drb,667,30th
opp_ast,372,90th
opp_stl,238,270th
opp_blk,85,29th
opp_tov,441,158th
opp_pf,662,310th
opp_pts_per_g,62.3,63rd
SOS:,-1.13
ORtg:,108.9
DRtg:,95.4
creighton
g,36,0,36,0,36,36,36,36,36,8,36,33,36,24,28,17,17,10,10,24
fg_pct,.501,2nd,.548,.657,.531,.449,.386,.417,.406,.646,.404,.439,.250,.714,.571,1.000,1.000,.667
fga,1882,102nd
fg2_pct,.557,5th,.573,.657,.575,.500,.367,.588,.529,.646,.423,.545,.323,.833,.571,1.000,1.000,1.000
fg2a,1140,220th
fg3_pct,.414,2nd,.490,0,.396,.446,.422,.323,.357,0,.398,.316,.000,.000,0,0,0,.500
fg3a,742,28th
ft_pct,.759,9th,.875,.646,.756,.938,.800,.857,.741,.548,.750,.625,.556,.571,.250,.000,0,0
fta,644,172nd
pts_per_g,74.4,30th,23.2,9.7,8.5,7.7,7.4,7.0,5.9,3.9,3.7,2.2,1.1,0.8,0.5,0.4,0.4,0.2
orb,300,279th
drb,872,5th
ast,609,2nd
stl,174,288th
blk,92,237th
tov,443,203rd
pf,588,140th
opp_fg_pct,.407,76th
opp_fg2_pct,.455,100th
opp_fg3_pct,.312,56th
opp_orb,359,194th
opp_drb,740,140th
opp_ast,432,231st
opp_stl,238,270th
opp_blk,89,49th
opp_tov,377,281st
opp_pf,644,289th
opp_pts_per_g,63.2,84th
SOS:,5.16
ORtg:,114.5
DRtg:,97.2
cincinnati
g,34,0,34,0,34,33,34,34,4,34,30,34,33,33,33,22,7
fg_pct,.403,305th,.398,.395,.410,.338,.389,.465,.418,.369,.416,.591,.370,.357,.250
fga,1963,52nd
fg2_pct,.455,271st,.507,.441,.414,.408,.444,.472,.455,.455,.419,.591,.457,.357,.333
fg2a,1234,137th
fg3_pct,.316,276th,.307,.361,.400,.093,.333,.000,.091,.271,.375,0,.289,0,.000
fg3a,729,33rd
ft_pct,.647,304th,.738,.802,.542,.660,.833,.684,.512,.531,.481,.533,.833,.143,.500
fta,696,99th
pts_per_g,66.5,198th,17.0,12.7,10.9,5.9,5.5,5.1,3.8,3.1,3.0,2.6,2.4,0.5,0.4
orb,488,10th
drb,731,70th
ast,415,152nd
stl,240,97th
blk,208,7th
tov,432,174th
pf,605,104th
opp_fg_pct,.387,14th
opp_fg2_pct,.423,14th
opp_fg3_pct,.304,34th
opp_orb,367,216th
opp_drb,772,206th
opp_ast,385,120th
opp_stl,196,99th
opp_blk,108,154th
opp_tov,452,125th
opp_pf,616,248th
opp_pts_per_g,59.0,22nd
SOS:,6.93
ORtg:,101.4
DRtg:,89.9
duke
g,36,0,36,0,35,36,23,36,36,32,36,35,31,7,19
fg_pct,.472,19th,.465,.599,.453,.416,.424,.543,.406,.450,.491,.500,.125
fga,2033,29th
fg2_pct,.508,50th,.493,.599,.473,.430,.461,.543,.455,.456,.710,.500,.125
fg2a,1357,52nd
fg3_pct,.399,6th,.438,0,.422,.393,.371,0,.392,.000,.208,0,0
fg3a,676,76th
ft_pct,.739,39th,.809,.681,.812,.877,.802,.610,.680,.692,.417,.250,.000
fta,796,21st
pts_per_g,77.2,11th,17.5,17.1,12.9,11.7,11.6,4.0,3.6,2.6,2.1,0.7,0.1
orb,337,214th
drb,782,41st
ast,515,37th
stl,232,123rd
blk,135,89th
tov,383,60th
pf,645,47th
opp_fg_pct,.416,115th
opp_fg2_pct,.462,132nd
opp_fg3_pct,.290,9th
opp_orb,415,308th
opp_drb,834,303rd
opp_ast,341,32nd
opp_stl,179,35th
opp_blk,110,164th
opp_tov,502,55th
opp_pf,703,334th
opp_pts_per_g,65.3,136th
SOS:,9.54
ORtg:,113.1
DRtg:,95.7
albany-ny
g,35,0,35,0,35,35,35,33,35,32,35,34,24,33,9,4,17
fg_pct,.435,161st,.399,.417,.526,.418,.515,.354,.596,.489,.346,.333,.294,.500,.250
fga,1748,194th
fg2_pct,.467,224th,.411,.420,.529,.455,.515,.400,.602,.544,.355,.310,.500,.500,.300
fg2a,1173,195th
fg3_pct,.370,51st,.378,.416,.000,.352,0,.329,.000,.200,.000,.367,.182,0,.000
fg3a,575,186th
ft_pct,.737,43rd,.763,.854,.735,.817,.730,.789,.333,.750,.667,.778,.500,0,.000
fta,700,94th
pts_per_g,64.3,254th,14.8,12.2,9.0,8.0,5.3,3.7,3.7,3.4,3.3,2.4,1.4,0.5,0.4
orb,345,193rd
drb,677,139th
ast,394,196th
stl,192,247th
blk,71,294th
tov,468,267th
pf,564,190th
opp_fg_pct,.426,166th
opp_fg2_pct,.476,193rd
opp_fg3_pct,.331,141st
opp_orb,324,87th
opp_drb,745,154th
opp_ast,367,80th
opp_stl,212,166th
opp_blk,119,234th
opp_tov,438,167th
opp_pf,666,313th
opp_pts_per_g,60.7,40th
SOS:,-4.53
ORtg:,102.1
DRtg:,96.3
kansas
g,37,0,37,0,37,37,37,37,36,37,37,25,37,24,12,11,19,15,14
fg_pct,.481,9th,.495,.582,.574,.382,.562,.475,.343,.333,.429,.400,.429,.333,.500,.143,.000
fga,2049,27th
fg2_pct,.529,16th,.553,.580,.659,.428,.579,.471,.358,.444,.429,.400,1.000,.500,.500,.333,.000
fg2a,1455,21st
fg3_pct,.364,65th,.420,1.000,.415,.331,.000,.667,.330,.278,0,.400,.333,.000,0,.000,0
fg3a,594,161st
ft_pct,.737,44th,.870,.714,.789,.763,.596,.738,.886,.625,.579,.385,0,.000,.600,.500,0
fta,809,15th
pts_per_g,75.2,24th,15.9,13.7,11.9,9.9,7.8,5.8,5.5,2.2,2.1,1.1,0.7,0.4,0.4,0.3,0.0
orb,399,89th
drb,955,1st
ast,575,10th
stl,260,56th
blk,247,2nd
tov,517,329th
pf,620,83rd
opp_fg_pct,.361,1st
opp_fg2_pct,.393,1st
opp_fg3_pct,.303,31st
opp_orb,436,333rd
opp_drb,783,227th
opp_ast,399,148th
opp_stl,266,325th
opp_blk,108,154th
opp_tov,468,97th
opp_pf,681,324th
opp_pts_per_g,61.9,55th
SOS:,7.54
ORtg:,109.1
DRtg:,89.9
western-kentucky
g,36,0,36,0,33,35,25,36,27,33,32,36,24,32,29,23,11,14,6,2
fg_pct,.427,202nd,.395,.482,.478,.336,.486,.354,.560,.519,.239,.500,.488,.387,.313,.500,.000,0
fga,1959,56th
fg2_pct,.489,127th,.436,.482,.513,.364,.561,.389,.676,.526,.333,.500,.488,.526,.556,.000,0,0
fg2a,1250,121st
fg3_pct,.319,265th,.358,0,.273,.327,.282,.336,.313,.000,.204,0,0,.167,.000,.667,.000,0
fg3a,709,49th
ft_pct,.674,238th,.698,.605,.706,.729,.725,.714,.833,.649,.684,.500,.538,.739,.750,.500,1.000,0
fta,755,45th
pts_per_g,66.9,191st,15.2,12.8,12.1,8.2,6.7,5.3,4.9,2.9,2.3,2.1,1.9,1.9,1.5,0.7,0.3,0.0
orb,441,29th
drb,763,54th
ast,400,186th
stl,223,146th
blk,115,157th
tov,537,336th
pf,691,13th
opp_fg_pct,.424,154th
opp_fg2_pct,.470,171st
opp_fg3_pct,.324,101st
opp_orb,374,238th
opp_drb,815,280th
opp_ast,368,84th
opp_stl,219,194th
opp_blk,135,315th
opp_tov,504,51st
opp_pf,690,330th
opp_pts_per_g,65.7,148th
SOS:,-1.14
ORtg:,99.5
DRtg:,97.6
north-carolina
g,36,0,36,0,34,36,35,35,36,30,36,35,30,32,36,20,13,12,12,13
fg_pct,.441,125th,.431,.445,.483,.356,.436,.357,.511,.488,.509,.667,.543,1.000,.286,.182,.500,.125
fga,2321,1st
fg2_pct,.470,213th,.486,.447,.545,.368,.463,.354,.511,.549,.509,.667,.543,0,.250,.286,.500,.200
fg2a,1598,3rd
fg3_pct,.376,36th,.396,.000,.436,.344,.174,.359,0,.091,0,0,0,1.000,.333,.000,0,.000
fg3a,723,39th
ft_pct,.675,236th,.779,.578,.767,.836,.694,.795,.577,.385,.563,.643,.214,1.000,0,0,0,0
fta,655,152nd
pts_per_g,76.7,16th,14.6,14.4,13.9,8.2,7.8,7.2,5.4,2.6,2.2,1.9,1.1,0.4,0.4,0.3,0.2,0.2
orb,488,10th
drb,766,53rd
ast,616,1st
stl,303,16th
blk,117,151st
tov,442,199th
pf,539,239th
opp_fg_pct,.423,149th
opp_fg2_pct,.461,127th
opp_fg3_pct,.346,221st
opp_orb,417,311th
opp_drb,911,344th
opp_ast,439,245th
opp_stl,244,288th
opp_blk,134,309th
opp_tov,558,20th
opp_pf,598,219th
opp_pts_per_g,69.2,242nd
SOS:,8.01
ORtg:,106.8
DRtg:,96.3
villanova
g,34,0,34,0,34,34,34,34,34,34,34,31,31,3,17,3,4
fg_pct,.416,258th,.464,.343,.403,.478,.401,.355,.455,.500,.418,0,.000,0,0
fga,1760,184th
fg2_pct,.462,249th,.492,.380,.470,.480,.466,.374,.464,.500,.462,0,.000,0,0
fg2a,1143,215th
fg3_pct,.331,222nd,.270,.327,.315,.000,.364,.280,.000,0,.396,0,.000,0,0
fg3a,617,129th
ft_pct,.719,90th,.710,.824,.739,.780,.737,.619,.483,.623,.500,.500,1.000,0,0
fta,889,4th
pts_per_g,67.9,160th,13.3,11.9,11.4,9.9,8.6,3.6,3.5,3.2,2.9,0.3,0.1,0.0,0.0
orb,383,118th
drb,733,69th
ast,413,156th
stl,263,48th
blk,114,159th
tov,533,334th
pf,651,36th
opp_fg_pct,.405,63rd
opp_fg2_pct,.424,17th
opp_fg3_pct,.371,308th
opp_orb,346,159th
opp_drb,779,225th
opp_ast,464,296th
opp_stl,266,325th
opp_blk,111,177th
opp_tov,518,39th
opp_pf,727,342nd
opp_pts_per_g,65.1,131st
SOS:,8.53
ORtg:,98.8
DRtg:,94.9
virginia-commonwealth
g,36,0,36,0,36,36,36,35,35,35,36,35,29,32,26,25
fg_pct,.450,84th,.450,.569,.417,.402,.415,.462,.421,.471,.571,.333,.235,.421
fga,2243,5th
fg2_pct,.505,61st,.494,.576,.510,.440,.484,.504,.487,.493,.571,.421,.278,.421
fg2a,1443,23rd
fg3_pct,.351,110th,.366,.167,.403,.353,.284,.333,.225,.000,0,.250,.188,0
fg3a,800,9th
ft_pct,.701,157th,.732,.707,.704,.691,.781,.667,.785,.474,.400,.688,.625,.667
fta,669,131st
pts_per_g,76.9,14th,15.1,14.6,12.3,10.4,6.9,6.8,5.4,2.1,1.9,1.3,1.1,0.7
orb,492,9th
drb,663,159th
ast,521,32nd
stl,422,2nd
blk,109,177th
tov,420,139th
pf,708,8th
opp_fg_pct,.444,249th
opp_fg2_pct,.501,279th
opp_fg3_pct,.329,130th
opp_orb,400,290th
opp_drb,852,318th
opp_ast,414,187th
opp_stl,214,171st
opp_blk,126,272nd
opp_tov,709,2nd
opp_pf,618,251st
opp_pts_per_g,64.5,121st
SOS:,4.47
ORtg:,111.4
DRtg:,93.4
akron
g,33,0,33,0,33,30,29,30,32,33,29,32,33,29,5,33,5,7,7
fg_pct,.455,68th,.651,.510,.407,.473,.395,.383,.399,.390,.506,.329,.500,.382,.000,.000,.000
fga,1874,108th
fg2_pct,.526,21st,.651,.510,.424,.543,.438,.563,.516,.478,.506,.429,.500,.471,.000,0,0
fg2a,1185,184th
fg3_pct,.332,217th,.667,0,.394,.235,.360,.341,.314,.370,0,.233,.500,.118,.000,.000,.000
fg3a,689,68th
ft_pct,.643,310th,.642,.500,.810,.674,.767,.833,.739,.583,.535,.588,.200,.522,1.000,1.000,0
fta,678,123rd
pts_per_g,71.8,63rd,13.0,11.5,10.3,9.5,7.2,5.7,5.6,4.6,3.4,3.0,2.8,2.0,0.4,0.3,0.0
orb,425,45th
drb,720,79th
ast,485,62nd
stl,231,126th
blk,189,10th
tov,458,243rd
pf,577,168th
opp_fg_pct,.395,36th
opp_fg2_pct,.425,20th
opp_fg3_pct,.324,99th
opp_orb,358,188th
opp_drb,702,64th
opp_ast,358,61st
opp_stl,229,237th
opp_blk,96,85th
opp_tov,449,134th
opp_pf,621,263rd
opp_pts_per_g,62.8,72nd
SOS:,0.17
ORtg:,106.5
DRtg:,93.1
michigan
g,39,0,39,0,39,38,39,39,39,36,32,33,39,18,20,26,13,17,6
fg_pct,.484,7th,.463,.437,.572,.463,.598,.577,.576,.315,.475,.308,.450,.333,.429,.267,.000
fga,2260,4th
fg2_pct,.535,12th,.506,.483,.652,.500,.598,.577,.576,.326,.385,.286,.500,.500,.250,.500,.000
fg2a,1491,14th
fg3_pct,.385,18th,.384,.374,.324,.440,0,0,0,.302,.545,.333,.000,.263,.667,.182,0
fg3a,769,18th
ft_pct,.701,158th,.801,.694,.676,.851,.442,.558,.704,.500,.833,.500,.417,.750,.667,.500,.000
fta,642,174th
pts_per_g,75.2,25th,18.6,14.5,11.0,11.0,7.5,4.6,2.7,2.3,2.2,1.2,1.2,1.0,0.8,0.6,0.0
orb,416,65th
drb,830,15th
ast,565,14th
stl,239,100th
blk,108,179th
tov,368,39th
pf,496,313th
opp_fg_pct,.424,154th
opp_fg2_pct,.474,181st
opp_fg3_pct,.325,108th
opp_orb,396,283rd
opp_drb,855,320th
opp_ast,494,329th
opp_stl,209,151st
opp_blk,124,262nd
opp_tov,470,92nd
opp_pf,604,234th
opp_pts_per_g,63.3,86th
SOS:,10.05
ORtg:,116.1
DRtg:,97.7
south-dakota-state
g,35,0,35,0,33,35,35,28,7,35,25,34,24,19,11,4
fg_pct,.470,24th,.485,.448,.560,.453,.478,.410,.367,.559,.411,.409,.500,.200
fga,1938,65th
fg2_pct,.514,43rd,.539,.460,.560,.515,.667,.473,.411,.559,.500,.455,.000,.000
fg2a,1244,128th
fg3_pct,.389,14th,.379,.427,0,.424,.412,.362,.176,0,.273,.364,.545,.333
fg3a,694,64th
ft_pct,.762,7th,.813,.766,.662,.706,.778,.769,.678,.800,.818,1.000,.500,0
fta,627,191st
pts_per_g,73.4,43rd,22.3,12.5,10.2,9.9,9.3,9.1,4.4,4.2,2.5,2.4,1.8,0.8
orb,331,224th
drb,794,32nd
ast,506,45th
stl,175,285th
blk,78,277th
tov,365,33rd
pf,492,317th
opp_fg_pct,.444,248th
opp_fg2_pct,.489,238th
opp_fg3_pct,.359,275th
opp_orb,290,32nd
opp_drb,779,225th
opp_ast,442,252nd
opp_stl,217,184th
opp_blk,89,49th
opp_tov,388,260th
opp_pf,603,231st
opp_pts_per_g,65.7,150th
SOS:,-3.27
ORtg:,113.1
DRtg:,101.3
ucla
g,35,0,35,0,32,33,32,35,35,34,35,6,1,33,2,5,4,4
fg_pct,.451,82nd,.443,.447,.493,.416,.446,.445,.434,.611,.500,.541,.500,.333,1.000,0
fga,2131,13th
fg2_pct,.489,129th,.463,.543,.502,.447,.451,.470,.578,.611,.000,.541,1.000,.000,1.000,0
fg2a,1617,1st
fg3_pct,.333,216th,.377,.307,.308,.211,.433,.341,.293,0,1.000,0,.000,.500,0,0
fg3a,514,262nd
ft_pct,.724,74th,.711,.843,.815,.735,.609,.639,.675,.474,.500,.438,0,0,0,0
fta,706,87th
pts_per_g,74.4,31st,17.9,15.3,10.9,9.7,7.5,7.1,6.1,5.2,4.0,2.4,1.0,0.6,0.5,0.0
orb,387,111th
drb,778,45th
ast,559,19th
stl,283,29th
blk,127,116th
tov,391,75th
pf,526,267th
opp_fg_pct,.425,160th
opp_fg2_pct,.469,161st
opp_fg3_pct,.324,106th
opp_orb,458,344th
opp_drb,875,335th
opp_ast,483,321st
opp_stl,219,194th
opp_blk,118,228th
opp_tov,491,67th
opp_pf,568,149th
opp_pts_per_g,69.3,246th
SOS:,7.82
ORtg:,105.4
DRtg:,98.3
minnesota
g,34,0,34,0,34,34,33,34,34,34,32,33,31,30,9,33,9,7
fg_pct,.443,113th,.416,.405,.468,.565,.484,.416,.361,.484,.297,.418,.308,.440,.600,1.000
fga,1838,128th
fg2_pct,.488,130th,.415,.482,.520,.568,.507,.464,.407,.492,.417,.418,.412,.440,.600,1.000
fg2a,1292,87th
fg3_pct,.337,187th,.418,.338,.205,.000,.296,.388,.289,.000,.077,0,.111,0,0,0
fg3a,546,218th
ft_pct,.685,207th,.806,.800,.632,.614,.680,.811,.500,.609,.793,.618,.333,.500,0,.000
fta,764,39th
pts_per_g,68.7,143rd,14.6,10.7,10.1,10.0,8.7,3.3,3.0,2.2,2.2,2.2,2.0,1.8,0.7,0.6
orb,501,5th
drb,685,124th
ast,503,48th
stl,253,66th
blk,187,11th
tov,467,264th
pf,605,104th
opp_fg_pct,.397,44th
opp_fg2_pct,.428,28th
opp_fg3_pct,.339,189th
opp_orb,401,292nd
opp_drb,647,18th
opp_ast,405,169th
opp_stl,260,318th
opp_blk,118,228th
opp_tov,438,167th
opp_pf,650,294th
opp_pts_per_g,62.2,62nd
SOS:,10.30
ORtg:,107.8
DRtg:,97.6
florida
g,37,0,37,0,36,36,37,37,35,29,36,31,23,25,20,23
fg_pct,.478,14th,.448,.516,.394,.586,.453,.622,.446,.531,.318,.182,.625,.263
fga,2010,32nd
fg2_pct,.543,9th,.518,.579,.503,.586,.516,.642,.357,.541,.353,.200,.571,.444
fg2a,1216,157th
fg3_pct,.378,28th,.367,.453,.321,0,.359,.286,.468,.250,.200,.143,1.000,.100
fg3a,794,10th
ft_pct,.677,226th,.831,.784,.822,.489,.725,.583,.839,.570,.364,.786,.500,0
fta,623,197th
pts_per_g,71.4,76th,12.5,12.2,12.0,10.1,9.1,6.2,5.6,5.5,0.8,0.8,0.6,0.5
orb,394,99th
drb,785,38th
ast,540,23rd
stl,265,46th
blk,120,138th
tov,414,126th
pf,518,280th
opp_fg_pct,.382,9th
opp_fg2_pct,.418,9th
opp_fg3_pct,.310,46th
opp_orb,358,188th
opp_drb,759,181st
opp_ast,369,86th
opp_stl,217,184th
opp_blk,96,85th
opp_tov,522,32nd
opp_pf,593,210th
opp_pts_per_g,54.4,3rd
SOS:,6.83
ORtg:,113.5
DRtg:,86.4
northwestern-state
g,32,0,32,0,29,32,32,32,32,31,32,32,31,32,17,10,10,16,8,9
fg_pct,.458,53rd,.583,.408,.502,.421,.449,.497,.376,.496,.448,.433,.286,.375,.200,.200,.000,.000
fga,2007,33rd
fg2_pct,.520,29th,.585,.454,.580,.518,.516,.554,.457,.518,.593,.433,.286,.375,.333,.300,0,.000
fg2a,1404,34th
fg3_pct,.313,282nd,.000,.323,.364,.347,.288,.294,.310,.273,.212,0,.286,0,.143,.000,.000,0
fg3a,603,146th
ft_pct,.686,203rd,.700,.730,.667,.836,.603,.582,.725,.690,.714,.575,.000,.667,.500,.500,.250,.000
fta,775,32nd
pts_per_g,80.0,2nd,14.0,12.3,11.8,10.2,8.0,6.3,5.4,4.9,3.7,3.5,1.2,1.0,0.8,0.6,0.1,0.0
orb,434,37th
drb,699,100th
ast,489,59th
stl,307,14th
blk,151,56th
tov,448,216th
pf,619,85th
opp_fg_pct,.426,164th
opp_fg2_pct,.461,128th
opp_fg3_pct,.328,118th
opp_orb,453,343rd
opp_drb,796,249th
opp_ast,396,142nd
opp_stl,221,206th
opp_blk,76,8th
opp_tov,535,27th
opp_pf,640,283rd
opp_pts_per_g,71.4,283rd
SOS:,-3.77
ORtg:,107.5
DRtg:,96.0
san-diego-state
g,34,0,34,0,32,33,30,34,4,32,34,31,34,26,6,13,4,8,5
fg_pct,.438,145th,.411,.429,.351,.526,.636,.376,.593,.393,.662,.426,.750,.500,.333,.250,.200
fga,1916,85th
fg2_pct,.491,110th,.492,.479,.347,.534,.571,.460,.593,.427,.662,.472,1.000,.500,1.000,.250,.200
fg2a,1298,85th
fg3_pct,.327,233rd,.272,.376,.356,.200,.750,.298,0,.250,0,.333,.667,0,.000,0,0
fg3a,618,128th
ft_pct,.683,212th,.781,.803,.815,.451,.846,.684,.507,.576,.379,.714,0,.600,0,.500,0
fta,697,97th
pts_per_g,69.3,122nd,16.9,13.5,9.5,7.2,7.0,7.0,6.1,5.7,2.9,2.8,1.3,1.1,0.5,0.5,0.4
orb,376,136th
drb,768,50th
ast,425,141st
stl,235,112th
blk,155,47th
tov,410,116th
pf,497,311th
opp_fg_pct,.393,32nd
opp_fg2_pct,.427,26th
opp_fg3_pct,.323,93rd
opp_orb,341,139th
opp_drb,787,231st
opp_ast,425,212th
opp_stl,180,37th
opp_blk,102,118th
opp_tov,429,186th
opp_pf,601,228th
opp_pts_per_g,61.1,45th
SOS:,6.19
ORtg:,103.7
DRtg:,91.5
oklahoma
g,32,0,32,0,32,32,32,27,32,32,32,31,32,27,6,5
fg_pct,.435,165th,.526,.406,.461,.388,.513,.442,.374,.472,.279,.214,.500,.000
fga,1847,118th
fg2_pct,.476,185th,.525,.475,.496,.481,.510,.447,.422,.484,.296,.158,.500,0
fg2a,1354,55th
fg3_pct,.323,247th,.529,.364,.279,.238,1.000,.000,.333,.400,.250,.261,0,.000
fg3a,493,282nd
ft_pct,.757,11th,.794,.776,.750,.833,.807,.661,.739,.696,.684,.667,1.000,.500
fta,654,154th
pts_per_g,70.6,91st,16.0,11.6,10.1,7.8,6.5,5.7,5.6,5.0,2.7,1.1,0.7,0.2
orb,377,133rd
drb,689,116th
ast,394,196th
stl,206,204th
blk,89,247th
tov,376,49th
pf,557,207th
opp_fg_pct,.418,124th
opp_fg2_pct,.464,140th
opp_fg3_pct,.329,124th
opp_orb,363,207th
opp_drb,758,180th
opp_ast,381,111th
opp_stl,205,132nd
opp_blk,88,44th
opp_tov,423,200th
opp_pf,578,167th
opp_pts_per_g,66.3,163rd
SOS:,7.09
ORtg:,104.9
DRtg:,98.5
georgetown
g,32,0,32,0,31,32,13,32,32,32,32,24,28,4,20,14,4,9
fg_pct,.453,73rd,.480,.457,.451,.404,.591,.409,.407,.375,.481,.500,.308,.500,.000,.000
fga,1627,286th
fg2_pct,.502,73rd,.504,.489,.551,.474,.610,.414,.500,.483,.481,.000,.750,.500,.000,.000
fg2a,1091,262nd
fg3_pct,.353,105th,.422,.417,.309,.336,.000,.000,.299,.211,0,1.000,.111,0,0,0
fg3a,536,235th
ft_pct,.679,219th,.777,.731,.606,.711,.645,.621,.721,.500,.423,.500,.286,.333,0,0
fta,599,229th
pts_per_g,64.7,246th,16.2,12.8,12.1,8.9,7.1,5.9,5.8,1.8,1.3,1.0,1.0,0.6,0.0,0.0
orb,297,283rd
drb,662,161st
ast,474,72nd
stl,240,97th
blk,123,131st
tov,407,109th
pf,556,210th
opp_fg_pct,.378,5th
opp_fg2_pct,.414,6th
opp_fg3_pct,.307,39th
opp_orb,342,142nd
opp_drb,681,41st
opp_ast,353,49th
opp_stl,202,118th
opp_blk,105,138th
