syracuse
g,37,0,37,0,37,37,37,37,37,30,37,7,37,26,35,10,2,13,9,9,11,3,2
fg_pct,.467,43rd,.421,.476,.422,.474,.464,.566,.466,.273,.573,.431,.711,.556,1.000,.125,.333,1.000,.250,.000,.000
ft_pct,.690,179th,.745,.711,.690,.897,.512,.591,.633,.682,.655,.727,.000,0,0,0
fta,749,63rd
pts_per_g,70.2,118th,14.7,12.4,9.0,9.0,8.7,4.4,3.8,3.6,3.1,1.7,1.3,0.6,0.2,0.0
orb,451,30th
drb,685,122nd
ast,488,48th
stl,347,3rd
blk,103,186th
tov,482,284th
pf,723,3rd
opp_fg_pct,.412,71st
opp_fg2_pct,.478,181st
opp_fg3_pct,.294,11th
opp_orb,416,312th
opp_drb,881,337th
opp_ast,415,194th
opp_stl,221,224th
opp_blk,127,274th
opp_tov,644,1st
opp_pf,696,316th
opp_pts_per_g,62.5,55th
SOS:,0.17
ORtg:,104.4
DRtg:,92.9
san-diego-state
g,34,0,34,0,32,34,31,31,34,31,34,21,33,2,5,8,2
fg_pct,.453,89th,.433,.455,.402,.405,.579,.485,.608,.448,.392,1.000,.333,.250,.000
fga,1903,78th
fg2_pct,.503,85th,.502,.469,.427,.485,.588,.508,.608,.510,.490,1.000,1.000,.429,0
fg2a,1325,66th
fg3_pct,.341,179th,.325,.433,.308,.320,.250,.125,0,.278,.200,0,.200,.000,.000
fg3a,578,181st
ft_pct,.701,133rd,.800,.723,.828,.595,.500,.630,.397,.792,.861,.500,0,.333,.500
fta,703,111th
pts_per_g,71.1,97th,17.4,15.8,10.1,8.9,6.0,5.2,5.2,4.0,2.8,1.5,1.0,0.9,0.5
orb,360,168th
drb,793,23rd
ast,417,160th
stl,189,221st
blk,79,270th
tov,426,145th
pf,543,255th
opp_fg_pct,.405,39th
opp_fg2_pct,.443,49th
opp_fg3_pct,.338,149th
opp_orb,320,78th
opp_drb,783,248th
opp_ast,414,191st
opp_stl,185,72nd
opp_blk,106,157th
opp_tov,435,168th
opp_pf,626,236th
opp_pts_per_g,63.7,82nd
SOS:,3.79
ORtg:,105.1
DRtg:,94.2
north-carolina-state
g,37,0,37,0,34,37,36,37,37,37,37,7,19,6,19,6,11,1,2
fg_pct,.458,72nd,.525,.450,.426,.489,.500,.423,.338,.875,.351,.500,.273,.286,.300,.000,0
fga,2134,12th
fg2_pct,.494,118th,.534,.476,.474,.492,.571,.425,.407,.875,.344,.500,.350,0,0,.000,0
fg2a,1577,5th
fg3_pct,.355,112th,.286,.351,.409,.000,.343,.000,.299,0,.400,0,.154,.286,.300,0,0
fg3a,557,204th
ft_pct,.704,122nd,.596,.729,.907,.636,.808,.718,.738,.000,.700,.667,.750,.000,0,0,0
fta,774,44th
pts_per_g,72.9,59th,14.7,12.7,12.4,10.8,10.6,6.2,4.4,2.0,1.8,1.3,1.2,1.0,0.8,0.0,0.0
orb,457,26th
drb,824,11th
ast,577,10th
stl,249,63rd
blk,150,49th
tov,470,260th
pf,623,94th
opp_fg_pct,.415,97th
opp_fg2_pct,.457,87th
opp_fg3_pct,.332,128th
opp_orb,414,305th
opp_drb,818,296th
opp_ast,425,220th
opp_stl,238,290th
opp_blk,132,293rd
opp_tov,461,125th
opp_pf,656,278th
opp_pts_per_g,67.6,190th
SOS:,6.80
ORtg:,107.3
DRtg:,99.5
georgetown
g,33,0,33,0,33,33,33,33,31,33,33,33,4,30,14,11
fg_pct,.465,48th,.476,.464,.462,.525,.455,.395,.523,.400,.444,.423,.400,.143
fga,1743,195th
fg2_pct,.518,44th,.600,.487,.463,.611,.564,.426,.551,.480,.444,.420,.429,.167
fg2a,1207,156th
fg3_pct,.347,149th,.322,.430,.000,.226,.367,.357,.300,.240,0,.500,.333,.000
fg3a,536,222nd
ft_pct,.698,148th,.750,.679,.708,.702,.697,.632,.444,.776,1.000,.750,0,0
fta,673,139th
pts_per_g,69.0,141st,14.0,12.8,11.6,9.7,7.1,4.3,3.5,3.4,2.5,2.4,1.3,0.2
orb,367,153rd
drb,741,63rd
ast,451,98th
stl,200,188th
blk,156,38th
tov,417,119th
pf,578,180th
opp_fg_pct,.387,13th
opp_fg2_pct,.440,43rd
opp_fg3_pct,.279,1st
opp_orb,360,190th
opp_drb,657,24th
opp_ast,381,100th
opp_stl,217,205th
opp_blk,89,73rd
opp_tov,424,193rd
opp_pf,613,220th
opp_pts_per_g,59.4,16th
SOS:,7.69
ORtg:,107.4
DRtg:,92.4
belmont
g,35,0,35,0,34,34,35,35,35,35,33,35,33,14,13,28,31,14,10
fg_pct,.481,16th,.518,.451,.464,.547,.532,.402,.536,.576,.355,.621,.476,.382,.500,.167,.000
fga,2026,29th
fg2_pct,.551,6th,.599,.546,.404,.547,.548,.500,.580,.577,.576,.621,.500,.556,.467,1.000,0
fg2a,1209,151st
fg3_pct,.378,37th,.308,.405,.482,0,.000,.319,.346,.571,.233,0,.474,.214,.522,.000,.000
fg3a,817,5th
ft_pct,.734,44th,.766,.822,.714,.762,.656,.848,.635,.788,.538,.000,0,.833,.750,.833,.000
fta,779,42nd
pts_per_g,80.9,4th,13.8,12.7,10.8,10.2,9.6,8.3,6.0,2.8,2.6,2.6,2.2,2.1,1.8,0.5,0.0
orb,399,83rd
drb,752,53rd
ast,606,5th
stl,255,55th
blk,78,274th
tov,430,153rd
pf,631,75th
opp_fg_pct,.429,162nd
opp_fg2_pct,.469,140th
opp_fg3_pct,.339,156th
opp_orb,402,291st
opp_drb,761,207th
opp_ast,452,276th
opp_stl,226,244th
opp_blk,148,331st
opp_tov,506,66th
opp_pf,665,291st
opp_pts_per_g,67.5,188th
SOS:,-1.22
ORtg:,116.9
DRtg:,97.6
saint-marys-ca
g,33,0,33,0,33,33,28,33,33,30,29,33,33,15,24,18,8
fg_pct,.473,28th,.446,.467,.497,.667,.355,.408,.607,.548,.440,.556,.423,.250,.333
fga,1811,136th
fg2_pct,.557,2nd,.530,.548,.581,.667,.411,.361,.622,.553,.690,.667,.423,.000,0
fg2a,1098,258th
fg3_pct,.344,161st,.355,.276,.375,0,.326,.420,.000,.000,.283,.333,0,.286,.333
fg3a,713,43rd
ft_pct,.729,52nd,.857,.643,.767,.505,.861,.938,.650,.615,.759,.700,.375,.500,0
fta,697,118th
pts_per_g,74.8,34th,15.5,15.0,10.1,8.1,8.0,7.9,4.4,3.9,3.1,1.2,1.0,0.4,0.4
orb,377,129th
drb,775,32nd
ast,520,28th
stl,227,123rd
blk,102,197th
tov,383,49th
pf,527,285th
opp_fg_pct,.428,157th
opp_fg2_pct,.454,78th
opp_fg3_pct,.359,253rd
opp_orb,298,43rd
opp_drb,675,40th
opp_ast,385,110th
opp_stl,185,72nd
opp_blk,79,25th
opp_tov,393,257th
opp_pf,623,231st
opp_pts_per_g,62.7,61st
SOS:,0.78
ORtg:,114.9
DRtg:,96.3
purdue
g,35,0,35,0,35,35,35,35,33,26,34,35,30,19,24,10,12
fg_pct,.440,139th,.417,.460,.472,.438,.427,.420,.391,.481,.596,.385,.538,.667,.375
fga,2019,33rd
fg2_pct,.478,182nd,.440,.488,.530,.471,.419,.458,.435,.493,.596,.500,.538,1.000,.500
fg2a,1266,98th
fg3_pct,.377,41st,.383,.214,.310,.432,.430,.250,.280,.333,0,.333,0,.000,.000
fg3a,753,24th
ft_pct,.656,279th,.825,.732,.435,.760,.760,.697,.493,.571,.346,.667,.611,1.000,0
fta,689,126th
pts_per_g,71.8,81st,16.4,10.4,9.2,9.1,8.9,8.3,5.4,2.6,2.4,1.6,1.6,0.6,0.5
orb,391,100th
drb,648,176th
ast,470,74th
stl,226,126th
blk,110,156th
tov,306,2nd
pf,620,98th
opp_fg_pct,.442,228th
opp_fg2_pct,.491,233rd
opp_fg3_pct,.344,184th
opp_orb,352,170th
opp_drb,840,320th
opp_ast,434,242nd
opp_stl,137,2nd
opp_blk,114,209th
opp_tov,440,161st
opp_pf,616,223rd
opp_pts_per_g,66.0,137th
SOS:,8.05
ORtg:,111.2
DRtg:,102.2
kansas
g,39,0,39,0,39,39,39,39,39,39,38,15,38,12,32,7,7,1
fg_pct,.472,31st,.505,.477,.430,.536,.498,.364,.480,.444,.567,.556,.289,0,.000,0
fga,2169,7th
fg2_pct,.525,24th,.505,.522,.564,.536,.585,.486,.494,.583,.567,.667,.313,0,.000,0
fg2a,1526,8th
fg3_pct,.345,157th,.500,.382,.338,0,.325,.336,.333,.167,0,.333,.273,0,.000,0
fg3a,643,105th
ft_pct,.692,171st,.682,.688,.696,.795,.654,.839,.647,.333,.423,.000,.500,0,.000,0
fta,863,10th
pts_per_g,73.5,48th,17.7,16.6,10.2,9.0,8.5,5.5,3.4,1.3,1.2,0.9,0.9,0.0,0.0,0.0
orb,449,31st
drb,919,3rd
ast,587,8th
stl,285,19th
blk,222,5th
tov,507,317th
pf,678,23rd
opp_fg_pct,.380,3rd
opp_fg2_pct,.398,2nd
opp_fg3_pct,.340,159th
opp_orb,419,315th
opp_drb,837,316th
opp_ast,436,246th
opp_stl,253,328th
opp_blk,137,308th
opp_tov,533,30th
opp_pf,718,330th
opp_pts_per_g,61.7,44th
SOS:,9.93
ORtg:,108.8
DRtg:,91.3
detroit-mercy
g,36,0,36,0,36,36,5,26,36,36,35,36,34,34,4
fg_pct,.450,107th,.458,.370,.532,.607,.383,.522,.516,.509,.358,.225,.000
fga,2008,38th
fg2_pct,.507,66th,.551,.406,.553,.607,.443,.543,.516,.638,.379,.250,.000
fg2a,1455,18th
fg3_pct,.298,323rd,.240,.310,.444,0,.344,.278,0,.282,.280,.188,0
fg3a,553,210th
ft_pct,.730,48th,.766,.766,.857,.595,.759,.809,.721,.614,.578,.583,.500
fta,857,13th
pts_per_g,72.1,75th,15.4,13.3,12.0,10.8,10.2,9.2,6.5,4.1,3.5,0.8,0.5
orb,433,45th
drb,691,113th
ast,463,82nd
stl,272,37th
blk,165,26th
tov,450,216th
pf,684,20th
opp_fg_pct,.440,219th
opp_fg2_pct,.479,184th
opp_fg3_pct,.366,285th
opp_orb,381,248th
opp_drb,779,238th
opp_ast,472,296th
opp_stl,209,167th
opp_blk,96,103rd
opp_tov,544,20th
opp_pf,714,329th
opp_pts_per_g,67.6,189th
SOS:,-0.01
ORtg:,107.0
DRtg:,100.2
kentucky
g,40,0,40,0,40,40,38,40,40,40,40,6,33,12,11,16
fg_pct,.488,8th,.623,.474,.500,.491,.412,.474,.438,.500,.333,.000,.000,.000
fga,2248,4th
fg2_pct,.527,22nd,.653,.481,.528,.535,.438,.569,.444,.500,.343,.000,.000,.000
fg2a,1653,2nd
fg3_pct,.378,37th,.150,.466,.327,.255,.325,.376,.432,0,.000,0,.000,0
fg3a,595,159th
ft_pct,.723,65th,.709,.826,.627,.745,.714,.797,.815,0,.308,.500,.250,0
fta,938,3rd
pts_per_g,77.4,15th,14.2,13.7,12.3,11.9,10.0,9.9,5.0,1.0,0.8,0.2,0.1,0.0
orb,487,15th
drb,958,2nd
ast,531,25th
stl,242,78th
blk,344,1st
tov,453,219th
pf,593,147th
opp_fg_pct,.374,1st
opp_fg2_pct,.396,1st
opp_fg3_pct,.318,68th
opp_orb,487,341st
opp_drb,799,264th
opp_ast,420,206th
opp_stl,218,212th
opp_blk,133,299th
opp_tov,464,117th
opp_pf,750,340th
opp_pts_per_g,60.6,25th
SOS:,7.93
ORtg:,116.6
DRtg:,91.3
western-kentucky
g,35,0,35,0,35,31,30,35,35,32,20,32,35,4,28,22,1,7,5
fg_pct,.394,328th,.367,.476,.362,.416,.323,.450,.372,.382,.400,.118,.520,.405,0,0,0
fga,1952,51st
fg2_pct,.437,315th,.406,.482,.373,.435,.370,.477,.389,.465,.446,.000,.520,.405,0,0,0
fg2a,1314,72nd
fg3_pct,.306,312th,.266,.000,.356,.241,.304,.250,.362,.231,.345,.154,0,0,0,0,0
fg3a,638,111th
ft_pct,.687,195th,.689,.664,.722,.618,.830,.667,.792,.839,.700,.714,.400,.500,0,0,0
fta,785,36th
pts_per_g,64.9,246th,11.8,10.4,9.0,8.5,8.3,6.3,5.5,3.7,3.7,2.8,2.3,2.1,0.0,0.0,0.0
orb,449,31st
drb,724,82nd
ast,385,219th
stl,195,204th
blk,146,56th
tov,534,333rd
pf,691,17th
opp_fg_pct,.432,180th
opp_fg2_pct,.469,141st
opp_fg3_pct,.326,99th
opp_orb,395,282nd
opp_drb,869,334th
opp_ast,412,185th
opp_stl,224,236th
opp_blk,148,331st
opp_tov,510,63rd
opp_pf,678,303rd
opp_pts_per_g,68.1,207th
SOS:,0.51
ORtg:,94.2
DRtg:,98.8
iowa-state
g,34,0,34,0,34,34,34,34,34,34,29,21,32,8,13,6
fg_pct,.449,109th,.534,.437,.376,.489,.362,.426,.656,.455,.449,.600,.250,0
fga,1888,87th
fg2_pct,.503,84th,.541,.420,.386,.564,.500,.492,.656,.455,.471,.600,.250,0
fg2a,1102,251st
fg3_pct,.373,54th,.333,.456,.369,.220,.328,.394,0,.455,.421,0,0,0
fg3a,786,13th
ft_pct,.688,191st,.498,.903,.822,.762,.667,.839,.568,.661,.536,.500,.500,0
fta,731,87th
pts_per_g,73.2,52nd,13.4,12.6,12.2,9.3,7.8,7.7,4.8,4.0,3.5,1.0,0.5,0.0
orb,371,145th
drb,802,20th
ast,484,54th
stl,196,202nd
blk,96,217th
tov,419,126th
pf,547,249th
opp_fg_pct,.437,205th
opp_fg2_pct,.498,255th
opp_fg3_pct,.306,28th
opp_orb,316,74th
opp_drb,776,233rd
opp_ast,448,271st
opp_stl,193,116th
opp_blk,109,178th
opp_tov,395,249th
opp_pf,627,238th
opp_pts_per_g,67.2,181st
SOS:,7.32
ORtg:,108.5
DRtg:,99.7
connecticut
g,34,0,34,0,34,34,25,34,34,33,34,31,30,8,9,3,2,3,1
fg_pct,.452,96th,.478,.389,.421,.538,.495,.424,.444,.341,.446,.250,.200,0,0,0,0
fga,1900,79th
fg2_pct,.501,93rd,.601,.418,.443,.541,.495,.479,.455,.463,.457,.250,1.000,0,0,0,0
fg2a,1343,51st
fg3_pct,.332,226th,.336,.355,.377,.000,0,.241,.200,.240,.429,0,.000,0,0,0,0
fg3a,557,204th
ft_pct,.662,267th,.810,.743,.690,.295,.569,.647,.682,.800,.792,0,0,0,0,0,0
fta,657,154th
pts_per_g,68.7,153rd,17.7,13.0,10.4,10.0,6.7,4.4,4.2,3.0,2.6,0.3,0.2,0.0,0.0,0.0,0.0
orb,415,60th
drb,736,66th
ast,457,90th
stl,199,194th
blk,233,4th
tov,418,121st
pf,492,328th
opp_fg_pct,.386,9th
opp_fg2_pct,.409,3rd
opp_fg3_pct,.344,182nd
opp_orb,457,333rd
opp_drb,728,127th
opp_ast,408,173rd
opp_stl,220,219th
opp_blk,90,77th
opp_tov,372,291st
opp_pf,584,171st
opp_pts_per_g,64.5,99th
SOS:,8.07
ORtg:,106.0
DRtg:,99.5
wichita-state
g,33,0,33,0,32,32,33,33,33,33,33,32,12,21,13,31,10
fg_pct,.482,15th,.568,.542,.422,.435,.411,.572,.463,.508,.500,.395,.346,.500,.273
fga,1892,83rd
fg2_pct,.536,16th,.619,.572,.449,.500,.548,.572,.538,.595,.550,.480,.462,.500,.400
fg2a,1272,96th
fg3_pct,.371,57th,.504,.303,.286,.386,.348,0,.352,.348,.000,.231,.231,0,.167
fg3a,620,131st
ft_pct,.748,24th,.814,.821,.789,.703,.822,.646,.870,.643,.429,.529,.000,.500,0
fta,656,155th
pts_per_g,77.1,19th,13.4,13.3,12.2,9.8,8.5,8.4,5.5,2.9,2.1,2.0,1.6,1.3,0.7
orb,356,179th
drb,801,21st
ast,485,52nd
stl,209,168th
blk,130,89th
tov,403,89th
pf,553,235th
opp_fg_pct,.393,19th
opp_fg2_pct,.434,27th
opp_fg3_pct,.307,32nd
opp_orb,321,82nd
opp_drb,713,97th
opp_ast,357,47th
opp_stl,188,88th
opp_blk,97,111th
opp_tov,422,199th
opp_pf,594,198th
opp_pts_per_g,62.4,54th
SOS:,3.80
ORtg:,113.3
DRtg:,91.7
virginia-commonwealth
g,36,0,36,0,36,36,36,36,36,36,36,36,20,26,10,10,22
fg_pct,.410,284th,.365,.514,.375,.354,.452,.389,.414,.500,.353,.368,.600,.400,.400
fga,2040,25th
fg2_pct,.460,251st,.363,.519,.346,.405,.517,.445,.468,.500,.400,.467,.600,.333,.400
fg2a,1240,116th
fg3_pct,.334,217th,.367,.000,.381,.293,.242,.313,.250,0,.000,.000,0,.500,0
fg3a,800,7th
ft_pct,.685,202nd,.793,.638,.843,.653,.654,.633,.750,.382,1.000,.700,0,.250,.333
fta,740,78th
pts_per_g,68.0,177th,13.4,10.3,10.0,9.0,8.5,7.0,4.9,3.2,0.9,0.8,0.6,0.6,0.2
orb,439,40th
drb,676,126th
ast,433,131st
stl,379,1st
blk,131,85th
tov,409,98th
pf,646,57th
opp_fg_pct,.424,135th
opp_fg2_pct,.469,139th
opp_fg3_pct,.321,78th
opp_orb,393,279th
opp_drb,875,336th
opp_ast,359,49th
opp_stl,210,175th
opp_blk,147,329th
opp_tov,644,1st
opp_pf,661,286th
opp_pts_per_g,59.8,19th
SOS:,0.63
ORtg:,103.7
DRtg:,91.2
indiana
g,36,0,36,0,36,36,36,36,31,30,34,34,32,16,36,16,9,21,10,8
fg_pct,.492,5th,.623,.416,.504,.471,.505,.419,.537,.495,.444,.438,.550,.500,.000,.000,.000,.000
fga,1928,63rd
fg2_pct,.515,47th,.623,.405,.514,.523,.543,.446,.400,.474,.458,.625,.564,1.000,.000,.000,.000,0
fg2a,1397,33rd
fg3_pct,.431,2nd,0,.437,.493,.208,.383,.303,.545,.552,.400,.250,.000,.250,.000,.000,0,.000
fg3a,531,229th
ft_pct,.763,11th,.755,.815,.899,.750,.704,.755,1.000,.579,.786,.800,.444,.000,1.000,.667,.000,0
fta,858,12th
pts_per_g,77.3,18th,15.6,12.6,11.7,10.8,8.6,7.5,4.3,4.2,3.0,1.3,1.3,0.4,0.2,0.1,0.0,0.0
orb,383,116th
drb,747,58th
ast,487,49th
stl,233,102nd
blk,115,140th
tov,463,245th
pf,632,73rd
opp_fg_pct,.426,142nd
opp_fg2_pct,.462,102nd
opp_fg3_pct,.349,205th
opp_orb,391,276th
opp_drb,703,79th
opp_ast,376,88th
opp_stl,241,301st
opp_blk,146,327th
opp_tov,482,92nd
opp_pf,730,335th
opp_pts_per_g,66.4,159th
SOS:,7.79
ORtg:,115.5
DRtg:,99.3
new-mexico-state
g,36,0,36,0,35,11,36,36,36,36,36,36,19,6,17,8
fg_pct,.474,25th,.461,.376,.449,.600,.489,.455,.495,.512,.349,.364,.444,.400
fga,2045,24th
fg2_pct,.523,31st,.506,.420,.478,.600,.515,.563,.556,.512,.462,.500,.524,.333
fg2a,1540,7th
fg3_pct,.327,247th,.352,.278,.404,0,.217,.328,.083,0,.300,.000,.167,.500
fg3a,505,257th
ft_pct,.668,251st,.760,.818,.727,.512,.619,.655,.586,.746,.800,.556,.750,.750
fta,1058,1st
pts_per_g,78.1,11th,18.7,14.6,11.9,9.9,9.3,8.8,7.0,5.8,2.3,2.2,2.2,1.0
orb,518,8th
drb,834,9th
ast,498,38th
stl,244,73rd
blk,154,41st
tov,533,331st
pf,630,77th
opp_fg_pct,.430,165th
opp_fg2_pct,.479,185th
opp_fg3_pct,.323,85th
opp_orb,382,254th
opp_drb,743,162nd
opp_ast,483,306th
opp_stl,214,193rd
opp_blk,112,199th
opp_tov,524,46th
opp_pf,785,343rd
opp_pts_per_g,68.3,215th
SOS:,0.08
ORtg:,110.1
DRtg:,96.2
nevada-las-vegas
g,35,0,35,0,35,34,34,35,35,34,32,33,34,20,13,7,10
fg_pct,.457,77th,.450,.455,.438,.400,.418,.630,.632,.560,.347,.405,.353,1.000,.500
fga,2062,22nd
fg2_pct,.515,47th,.507,.456,.498,.461,.535,.634,.632,.560,.143,.350,.333,1.000,0
fg2a,1263,101st
fg3_pct,.364,77th,.331,.455,.256,.357,.323,.000,0,0,.381,.471,.500,0,.500
fg3a,799,8th
ft_pct,.676,229th,.780,.820,.718,.789,.620,.551,.616,.606,.889,.458,.500,1.000,0
fta,734,83rd
pts_per_g,76.3,26th,14.0,12.5,12.2,9.8,7.9,6.4,5.4,4.4,3.2,2.5,1.5,0.6,0.3
orb,408,68th
drb,819,15th
ast,616,3rd
stl,299,14th
blk,169,19th
tov,466,250th
pf,604,128th
opp_fg_pct,.410,61st
opp_fg2_pct,.445,51st
opp_fg3_pct,.337,147th
opp_orb,383,257th
opp_drb,835,315th
opp_ast,406,170th
opp_stl,214,193rd
opp_blk,85,49th
opp_tov,539,23rd
opp_pf,649,263rd
opp_pts_per_g,65.9,135th
SOS:,4.37
ORtg:,108.2
DRtg:,93.4
colorado
g,36,0,36,0,36,36,36,36,35,36,36,31,35,7,16,7,6,8
fg_pct,.446,121st,.447,.510,.486,.402,.402,.390,.475,.313,.526,.750,.333,.600,1.000,.286
fga,1874,100th
fg2_pct,.488,141st,.529,.537,.518,.380,.414,.490,.475,.395,.652,.750,.333,.600,0,.200
fg2a,1302,80th
fg3_pct,.348,148th,.307,.380,.359,.438,.372,.343,0,.143,.000,0,.333,0,1.000,.500
fg3a,572,186th
ft_pct,.691,172nd,.723,.614,.689,.816,.762,.705,.537,.675,.588,.500,.368,.333,0,0
fta,810,24th
pts_per_g,67.5,187th,12.6,11.6,11.1,10.0,9.1,5.5,2.7,2.3,2.0,1.1,1.1,1.0,1.0,0.6
orb,351,190th
drb,841,8th
ast,422,151st
stl,210,162nd
blk,117,135th
tov,468,258th
pf,614,110th
opp_fg_pct,.404,36th
opp_fg2_pct,.446,57th
opp_fg3_pct,.326,95th
opp_orb,366,204th
opp_drb,816,293rd
opp_ast,392,128th
opp_stl,227,248th
opp_blk,137,308th
opp_tov,444,155th
opp_pf,642,259th
opp_pts_per_g,63.0,70th
SOS:,5.73
ORtg:,101.9
DRtg:,95.2
baylor
g,38,0,38,0,38,33,38,37,38,37,38,34,30,27,13,9
fg_pct,.467,41st,.460,.500,.577,.447,.455,.481,.317,.522,.479,.306,.211,.333
fga,2148,11th
fg2_pct,.506,71st,.502,.520,.576,.475,.456,.564,.361,.534,.564,.125,.100,.333
fg2a,1472,15th
fg3_pct,.383,28th,.408,.303,.600,.348,.455,.355,.189,.000,.188,.333,.333,0
fg3a,676,63rd
ft_pct,.754,23rd,.822,.696,.782,.816,.921,.588,.746,.600,.560,.000,1.000,0
fta,759,59th
pts_per_g,74.7,35th,13.8,13.5,12.0,10.6,10.2,5.2,3.8,3.6,3.3,2.1,1.8,0.2
orb,470,20th
drb,810,17th
ast,570,13th
stl,286,17th
blk,178,15th
tov,522,327th
pf,674,27th
opp_fg_pct,.418,107th
opp_fg2_pct,.458,90th
opp_fg3_pct,.335,139th
opp_orb,428,324th
opp_drb,753,186th
opp_ast,495,320th
opp_stl,263,334th
opp_blk,125,268th
opp_tov,535,28th
opp_pf,697,317th
opp_pts_per_g,65.3,117th
SOS:,8.03
ORtg:,111.0
DRtg:,97.1
south-dakota-state
g,35,0,35,0,34,32,35,35,35,35,34,25,29,25
fg_pct,.468,40th,.448,.512,.431,.493,.482,.485,.541,.375,.527,.286
fga,1963,48th
fg2_pct,.513,51st,.515,.540,.507,.514,.515,.485,.575,.407,.527,.348
fg2a,1235,123rd
fg3_pct,.390,20th,.241,.473,.403,.472,.461,0,.350,.345,0,.242
fg3a,728,35th
ft_pct,.727,56th,.783,.710,.747,.698,.692,.684,.690,.708,.696,.667
fta,783,39th
pts_per_g,76.8,23rd,21.2,11.3,10.4,9.3,7.3,7.0,6.5,2.8,2.6,2.2
orb,363,163rd
drb,715,87th
ast,500,36th
stl,236,92nd
blk,65,312th
tov,370,28th
pf,567,204th
opp_fg_pct,.449,253rd
opp_fg2_pct,.505,283rd
opp_fg3_pct,.326,95th
opp_orb,327,99th
opp_drb,800,266th
opp_ast,427,225th
opp_stl,196,127th
opp_blk,88,68th
opp_tov,455,136th
opp_pf,677,302nd
opp_pts_per_g,66.5,162nd
SOS:,-1.87
ORtg:,114.9
DRtg:,99.5
notre-dame
g,34,0,34,0,2,33,34,32,33,34,34,31,30,24,13
fg_pct,.434,173rd,.333,.625,.380,.394,.399,.423,.392,.395,.507,.633,.182
fga,1800,144th
fg2_pct,.493,120th,.526,.625,.406,.405,.484,.543,.478,.391,.507,.633,.143
fg2a,1135,218th
fg3_pct,.332,225th,.000,0,.354,.375,.261,.342,.342,.412,0,0,.250
fg3a,665,79th
ft_pct,.704,121st,.889,.676,.819,.713,.667,.757,.741,.580,.609,.200,0
fta,673,139th
pts_per_g,66.4,206th,14.0,12.5,12.3,12.1,9.5,7.0,6.6,3.2,2.9,1.7,0.4
orb,345,201st
drb,705,102nd
ast,497,40th
stl,177,263rd
blk,114,146th
tov,342,9th
pf,470,338th
opp_fg_pct,.414,78th
opp_fg2_pct,.452,74th
opp_fg3_pct,.314,51st
opp_orb,381,248th
opp_drb,786,251st
opp_ast,421,209th
opp_stl,186,78th
opp_blk,98,114th
opp_tov,367,296th
opp_pf,607,213th
opp_pts_per_g,61.7,43rd
SOS:,6.47
ORtg:,106.3
DRtg:,98.8
xavier
g,36,0,36,0,34,34,36,32,36,36,36,35,31,36,6,11,6,6
fg_pct,.453,92nd,.429,.425,.510,.504,.472,.449,.529,.385,.420,.342,.500,.167,0,.000
fga,1986,40th
fg2_pct,.487,144th,.471,.444,.514,.541,.478,.449,.529,.643,.525,.406,.500,.250,0,.000
fg2a,1485,13th
fg3_pct,.351,132nd,.346,.392,.000,.377,.000,0,0,.341,.317,.293,0,.000,0,0
fg3a,501,263rd
ft_pct,.695,160th,.862,.761,.569,.675,.529,.605,.576,.769,.357,.500,.500,0,0,.000
fta,819,22nd
pts_per_g,70.6,108th,17.5,15.1,10.2,9.8,5.3,4.5,3.6,3.2,2.9,1.9,0.5,0.2,0.0,0.0
orb,391,100th
drb,792,25th
ast,471,73rd
stl,216,150th
blk,135,77th
tov,454,223rd
pf,665,36th
opp_fg_pct,.402,29th
opp_fg2_pct,.455,83rd
opp_fg3_pct,.305,24th
opp_orb,397,286th
opp_drb,831,309th
opp_ast,482,305th
opp_stl,232,266th
opp_blk,126,273rd
opp_tov,452,140th
opp_pf,692,315th
opp_pts_per_g,67.3,183rd
SOS:,6.22
ORtg:,103.8
DRtg:,98.8
duke
g,34,0,34,0,34,34,31,34,34,34,33,34,29,19,5
fg_pct,.456,79th,.433,.420,.444,.572,.400,.610,.405,.379,.449,.550,.000
fga,1915,70th
fg2_pct,.510,62nd,.477,.456,.469,.572,.424,.610,.550,.462,.456,.700,.000
fg2a,1176,186th
fg3_pct,.371,58th,.365,.383,.408,0,.392,0,.250,.351,.000,.400,0
fg3a,739,27th
ft_pct,.701,132nd,.658,.873,.807,.528,.739,.632,.776,.750,.667,1.000,0
fta,864,9th
pts_per_g,77.3,16th,15.5,13.2,11.8,11.1,8.4,6.6,4.4,4.1,2.7,1.7,0.0
orb,406,71st
drb,746,60th
ast,423,148th
stl,210,162nd
blk,136,76th
tov,415,114th
pf,626,90th
opp_fg_pct,.433,182nd
opp_fg2_pct,.470,144th
opp_fg3_pct,.317,67th
opp_orb,395,282nd
opp_drb,764,212th
opp_ast,380,97th
opp_stl,194,119th
opp_blk,89,73rd
opp_tov,434,172nd
opp_pf,708,325th
opp_pts_per_g,68.6,224th
SOS:,8.40
ORtg:,112.3
DRtg:,99.7
lehigh
g,35,0,35,0,35,34,34,34,35,32,22,35,33,33,30,29,13,13
fg_pct,.444,126th,.443,.512,.440,.435,.397,.445,.479,.538,.338,.379,.431,.474,.429,.143
fga,2030,28th
fg2_pct,.497,110th,.489,.517,.518,.488,.514,.510,.478,.538,.364,.475,.524,.474,.667,.167
fg2a,1304,78th
